+ 1616814368.236317800 /scripts/functions/selector : __rvm_ruby_string()  29 > [[ -f /home/jeremy/.rvm/config/known_aliases ]]
+ 1616814368.242615800 /scripts/functions/selector : __rvm_ruby_string()  29 > [[ -s /home/jeremy/.rvm/config/known_aliases ]]
++ 1616814368.253961200 /scripts/functions/selector : __rvm_ruby_string()  0 > __rvm_db_ /home/jeremy/.rvm/config/known_aliases ruby-2.6.6
++ 1616814368.262350200 /scripts/functions/db : __rvm_db_()  1 > typeset __db __key __value
++ 1616814368.270485000 /scripts/functions/db : __rvm_db_()  2 > __db=/home/jeremy/.rvm/config/known_aliases
++ 1616814368.277655600 /scripts/functions/db : __rvm_db_()  3 > __key=ruby-2.6.6
++ 1616814368.285443200 /scripts/functions/db : __rvm_db_()  4 > shift 2
++ 1616814368.291467200 /scripts/functions/db : __rvm_db_()  5 > __value=
++ 1616814368.299740200 /scripts/functions/db : __rvm_db_()  82 > case "${__value}" in
++ 1616814368.306553000 /scripts/functions/db : __rvm_db_()  11 > __rvm_db_get /home/jeremy/.rvm/config/known_aliases ruby-2.6.6
++ 1616814368.314789500 /scripts/functions/db : __rvm_db_get()  1 > [[ -f /home/jeremy/.rvm/config/known_aliases ]]
++ 1616814368.322213400 /scripts/functions/db : __rvm_db_get()  2 > __rvm_sed -n -e '\#^ruby-2.6.6=# { s#^ruby-2.6.6=##;; p; }' -e '/^$/d'
++ 1616814368.330992100 /scripts/functions/support : __rvm_sed()  0 > sed -n -e '\#^ruby-2.6.6=# { s#^ruby-2.6.6=##;; p; }' -e '/^$/d'
+ 1616814368.344547400 /scripts/functions/selector : __rvm_ruby_string()  30 > expanded_alias_name=
+ 1616814368.351874900 /scripts/functions/selector : __rvm_ruby_string()  31 > [[ -n '' ]]
+ 1616814368.358473500 /scripts/functions/selector : __rvm_ruby_string()  38 > ((  rvm_expanding_aliases == 0  ))
+ 1616814368.365855500 /scripts/functions/selector : __rvm_ruby_string()  39 > [[ -n ruby-2.6.6 ]]
+ 1616814368.374902000 /scripts/functions/selector : __rvm_ruby_string()  39 > [[ ruby-2.6.6 != \s\y\s\t\e\m ]]
+ 1616814368.383507900 /scripts/functions/selector : __rvm_ruby_string()  42 > [[ -f /home/jeremy/.rvm/config/alias ]]
+ 1616814368.390661700 /scripts/functions/selector : __rvm_ruby_string()  42 > [[ -s /home/jeremy/.rvm/config/alias ]]
++ 1616814368.400716200 /scripts/functions/selector : __rvm_ruby_string()  0 > __rvm_db_ /home/jeremy/.rvm/config/alias ruby-2.6.6
++ 1616814368.407679500 /scripts/functions/db : __rvm_db_()  1 > typeset __db __key __value
++ 1616814368.415836700 /scripts/functions/db : __rvm_db_()  2 > __db=/home/jeremy/.rvm/config/alias
++ 1616814368.425064400 /scripts/functions/db : __rvm_db_()  3 > __key=ruby-2.6.6
++ 1616814368.435788000 /scripts/functions/db : __rvm_db_()  4 > shift 2
++ 1616814368.442692600 /scripts/functions/db : __rvm_db_()  5 > __value=
++ 1616814368.452633700 /scripts/functions/db : __rvm_db_()  82 > case "${__value}" in
++ 1616814368.459612600 /scripts/functions/db : __rvm_db_()  11 > __rvm_db_get /home/jeremy/.rvm/config/alias ruby-2.6.6
++ 1616814368.469934500 /scripts/functions/db : __rvm_db_get()  1 > [[ -f /home/jeremy/.rvm/config/alias ]]
++ 1616814368.478552700 /scripts/functions/db : __rvm_db_get()  2 > __rvm_sed -n -e '\#^ruby-2.6.6=# { s#^ruby-2.6.6=##;; p; }' -e '/^$/d'
++ 1616814368.489963300 /scripts/functions/support : __rvm_sed()  0 > sed -n -e '\#^ruby-2.6.6=# { s#^ruby-2.6.6=##;; p; }' -e '/^$/d'
+ 1616814368.503596800 /scripts/functions/selector : __rvm_ruby_string()  43 > expanded_alias_name=
+ 1616814368.510965000 /scripts/functions/selector : __rvm_ruby_string()  44 > [[ -n '' ]]
+ 1616814368.519594200 /scripts/functions/selector : __rvm_ruby_string()  48 > [[ ruby-2.6.6 == default ]]
+ 1616814368.526256200 /scripts/functions/selector : __rvm_ruby_string()  54 > [[ ruby-2.6.6 == *\@* ]]
+ 1616814368.534524500 /scripts/functions/selector : __rvm_ruby_string()  61 > [[ -n '' ]]
+ 1616814368.542193900 /scripts/functions/selector : __rvm_ruby_string()  67 > __rvm_ruby_string_parse
+ 1616814368.551629000 /scripts/functions/selector_parse : __rvm_ruby_string_parse()  2 > __rvm_ruby_string_parse_
+ 1616814368.560647200 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  1 > typeset ruby_string gemset_name expanded_alias_name repo_url branch_name ruby_name tag_name
+ 1616814368.569208500 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  4 > ruby_string=ruby-2.6.6
+ 1616814368.578209700 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  5 > gemset_name=
+ 1616814368.585940600 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  6 > repo_url=
+ 1616814368.594612200 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  7 > branch_name=
+ 1616814368.600953700 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  8 > ruby_name=
+ 1616814368.608890500 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  9 > tag_name=
+ 1616814368.616023400 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  11 > __rvm_unset_ruby_variables
+ 1616814368.625875400 /scripts/functions/env : __rvm_unset_ruby_variables()  2 > unset rvm_env_string rvm_ruby_string rvm_ruby_strings rvm_ruby_binary rvm_ruby_gem_home rvm_ruby_gem_path rvm_ruby_home rvm_ruby_interpreter rvm_ruby_irbrc rvm_ruby_log_path rvm_ruby_major_version rvm_ruby_minor_version rvm_ruby_package_name rvm_ruby_patch_level rvm_ruby_release_version rvm_ruby_repo_url rvm_ruby_repo_branch rvm_ruby_revision rvm_ruby_selected_flag rvm_ruby_tag rvm_ruby_version rvm_head_flag rvm_ruby_package_file rvm_ruby_configure rvm_ruby_name rvm_ruby_url rvm_ruby_global_gems_path rvm_ruby_args rvm_ruby_name rvm_llvm_flag rvm_ruby_repo_tag
+ 1616814368.636022700 /scripts/functions/env : __rvm_unset_ruby_variables()  3 > __rvm_load_rvmrc
+ 1616814368.644289600 /scripts/functions/init : __rvm_load_rvmrc()  1 > typeset _file
+ 1616814368.652552500 /scripts/functions/init : __rvm_load_rvmrc()  2 > typeset -a rvm_rvmrc_files
+ 1616814368.660013700 /scripts/functions/init : __rvm_load_rvmrc()  3 > ((  0 == 1  ))
+ 1616814368.669445700 /scripts/functions/init : __rvm_load_rvmrc()  8 > [[ -n 0022 ]]
+ 1616814368.678166600 /scripts/functions/init : __rvm_load_rvmrc()  10 > rvm_rvmrc_files=("/etc/rvmrc" "$HOME/.rvmrc")
+ 1616814368.686517900 /scripts/functions/init : __rvm_load_rvmrc()  11 > [[ -n /home/jeremy ]]
+ 1616814368.693430700 /scripts/functions/init : __rvm_load_rvmrc()  11 > [[ /home/jeremy/.rvmrc -ef /home/jeremy/.rvmrc ]]
+ 1616814368.703032200 /scripts/functions/init : __rvm_load_rvmrc()  18 > for _file in "${rvm_rvmrc_files[@]}"
+ 1616814368.709896700 /scripts/functions/init : __rvm_load_rvmrc()  16 > [[ -s /etc/rvmrc ]]
+ 1616814368.719557200 /scripts/functions/init : __rvm_load_rvmrc()  18 > for _file in "${rvm_rvmrc_files[@]}"
+ 1616814368.727990800 /scripts/functions/init : __rvm_load_rvmrc()  16 > [[ -s /home/jeremy/.rvmrc ]]
+ 1616814368.737592500 /scripts/functions/init : __rvm_load_rvmrc()  18 > __rvm_grep '^\s*rvm .*$' /home/jeremy/.rvmrc
+ 1616814368.783343100 /scripts/functions/init : __rvm_load_rvmrc()  27 > source /home/jeremy/.rvmrc
++ 1616814368.792000800 rc : source()  1 > rvm_autoupdate_flag=0
++ 1616814368.798546400 rc : source()  2 > rvm_autoupdate_flag=2
+ 1616814368.803746100 /scripts/functions/init : __rvm_load_rvmrc()  31 > return 0
+ 1616814368.811562500 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  13 > rvm_ruby_repo_url=
+ 1616814368.817970600 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  14 > rvm_ruby_repo_branch=
+ 1616814368.824558300 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  15 > rvm_ruby_name=
+ 1616814368.829921500 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  16 > rvm_ruby_repo_tag=
+ 1616814368.836272200 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  18 > export rvm_head_flag=0
+ 1616814368.845636800 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  18 > rvm_head_flag=0
+ 1616814368.854077100 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  21 > [[ -z ruby-2.6.6 ]]
+ 1616814368.860825900 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  21 > [[ ruby-2.6.6 == \c\u\r\r\e\n\t ]]
+ 1616814368.867639100 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  34 > strings=()
+ 1616814368.874768900 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  35 > __rvm_custom_separated_array strings - ruby-2.6.6
+ 1616814368.883468200 /scripts/functions/utility : __rvm_custom_separated_array()  1 > typeset IFS
+ 1616814368.889647800 /scripts/functions/utility : __rvm_custom_separated_array()  2 > IFS=-
+ 1616814368.898549500 /scripts/functions/utility : __rvm_custom_separated_array()  3 > [[ -n '' ]]
+ 1616814368.907287500 /scripts/functions/utility : __rvm_custom_separated_array()  5 > eval 'strings+=( $3 )'
++ 1616814368.916548200 /scripts/functions/utility : __rvm_custom_separated_array()  0 > strings+=($3)
+ 1616814368.922498600 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  36 > rvm_ruby_string=ruby-2.6.6
+ 1616814368.929976300 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  39 > [[ -n '' ]]
+ 1616814368.936527100 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  91 > for string in ${strings[@]}
+ 1616814368.943291100 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  93 > case "$string" in
+ 1616814368.951699500 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  173 > rvm_ruby_interpreter=ruby
+ 1616814368.959472100 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  91 > for string in ${strings[@]}
+ 1616814368.969876400 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  93 > case "$string" in
+ 1616814368.976452100 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  101 > rvm_ruby_version=2.6.6
+ 1616814368.986106800 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  102 > rvm_ruby_revision=
+ 1616814368.993115200 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  103 > rvm_ruby_tag=
+ 1616814369.002726500 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  187 > [[ -z ruby ]]
+ 1616814369.008215700 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  197 > true
+ 1616814369.018534300 /scripts/functions/selector_parse : __rvm_ruby_string_parse()  5 > ((  0 == 1  ))
+ 1616814369.027011800 /scripts/functions/selector_parse : __rvm_ruby_string_parse()  20 > __rvm_ruby_string_parse_
+ 1616814369.035531500 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  1 > typeset ruby_string gemset_name expanded_alias_name repo_url branch_name ruby_name tag_name
+ 1616814369.044379000 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  4 > ruby_string=ruby-2.6.6
+ 1616814369.053191600 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  5 > gemset_name=
+ 1616814369.062516700 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  6 > repo_url=
+ 1616814369.069647500 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  7 > branch_name=
+ 1616814369.079263400 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  8 > ruby_name=
+ 1616814369.086207200 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  9 > tag_name=
+ 1616814369.095854500 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  11 > __rvm_unset_ruby_variables
+ 1616814369.103969000 /scripts/functions/env : __rvm_unset_ruby_variables()  2 > unset rvm_env_string rvm_ruby_string rvm_ruby_strings rvm_ruby_binary rvm_ruby_gem_home rvm_ruby_gem_path rvm_ruby_home rvm_ruby_interpreter rvm_ruby_irbrc rvm_ruby_log_path rvm_ruby_major_version rvm_ruby_minor_version rvm_ruby_package_name rvm_ruby_patch_level rvm_ruby_release_version rvm_ruby_repo_url rvm_ruby_repo_branch rvm_ruby_revision rvm_ruby_selected_flag rvm_ruby_tag rvm_ruby_version rvm_head_flag rvm_ruby_package_file rvm_ruby_configure rvm_ruby_name rvm_ruby_url rvm_ruby_global_gems_path rvm_ruby_args rvm_ruby_name rvm_llvm_flag rvm_ruby_repo_tag
+ 1616814369.110988800 /scripts/functions/env : __rvm_unset_ruby_variables()  3 > __rvm_load_rvmrc
+ 1616814369.119442600 /scripts/functions/init : __rvm_load_rvmrc()  1 > typeset _file
+ 1616814369.127671600 /scripts/functions/init : __rvm_load_rvmrc()  2 > typeset -a rvm_rvmrc_files
+ 1616814369.139145500 /scripts/functions/init : __rvm_load_rvmrc()  3 > ((  0 == 1  ))
+ 1616814369.153013800 /scripts/functions/init : __rvm_load_rvmrc()  8 > [[ -n 0022 ]]
+ 1616814369.160732500 /scripts/functions/init : __rvm_load_rvmrc()  10 > rvm_rvmrc_files=("/etc/rvmrc" "$HOME/.rvmrc")
+ 1616814369.169971200 /scripts/functions/init : __rvm_load_rvmrc()  11 > [[ -n /home/jeremy ]]
+ 1616814369.178119600 /scripts/functions/init : __rvm_load_rvmrc()  11 > [[ /home/jeremy/.rvmrc -ef /home/jeremy/.rvmrc ]]
+ 1616814369.186724000 /scripts/functions/init : __rvm_load_rvmrc()  18 > for _file in "${rvm_rvmrc_files[@]}"
+ 1616814369.194317700 /scripts/functions/init : __rvm_load_rvmrc()  16 > [[ -s /etc/rvmrc ]]
+ 1616814369.208945500 /scripts/functions/init : __rvm_load_rvmrc()  18 > for _file in "${rvm_rvmrc_files[@]}"
+ 1616814369.217653200 /scripts/functions/init : __rvm_load_rvmrc()  16 > [[ -s /home/jeremy/.rvmrc ]]
+ 1616814369.229583900 /scripts/functions/init : __rvm_load_rvmrc()  18 > __rvm_grep '^\s*rvm .*$' /home/jeremy/.rvmrc
+ 1616814369.283878200 /scripts/functions/init : __rvm_load_rvmrc()  27 > source /home/jeremy/.rvmrc
++ 1616814369.293211400 rc : source()  1 > rvm_autoupdate_flag=0
++ 1616814369.299729800 rc : source()  2 > rvm_autoupdate_flag=2
+ 1616814369.307841600 /scripts/functions/init : __rvm_load_rvmrc()  31 > return 0
+ 1616814369.319689700 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  13 > rvm_ruby_repo_url=
+ 1616814369.328926400 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  14 > rvm_ruby_repo_branch=
+ 1616814369.340060600 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  15 > rvm_ruby_name=
+ 1616814369.348419500 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  16 > rvm_ruby_repo_tag=
+ 1616814369.358749600 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  18 > export rvm_head_flag=0
+ 1616814369.370832500 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  18 > rvm_head_flag=0
+ 1616814369.380356600 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  21 > [[ -z ruby-2.6.6 ]]
+ 1616814369.389634300 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  21 > [[ ruby-2.6.6 == \c\u\r\r\e\n\t ]]
+ 1616814369.400452100 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  34 > strings=()
+ 1616814369.416711200 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  35 > __rvm_custom_separated_array strings - ruby-2.6.6
+ 1616814369.425141600 /scripts/functions/utility : __rvm_custom_separated_array()  1 > typeset IFS
+ 1616814369.435885600 /scripts/functions/utility : __rvm_custom_separated_array()  2 > IFS=-
+ 1616814369.448946100 /scripts/functions/utility : __rvm_custom_separated_array()  3 > [[ -n '' ]]
+ 1616814369.457124000 /scripts/functions/utility : __rvm_custom_separated_array()  5 > eval 'strings+=( $3 )'
++ 1616814369.470443900 /scripts/functions/utility : __rvm_custom_separated_array()  0 > strings+=($3)
+ 1616814369.480064300 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  36 > rvm_ruby_string=ruby-2.6.6
+ 1616814369.488642800 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  39 > [[ -n '' ]]
+ 1616814369.499433600 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  91 > for string in ${strings[@]}
+ 1616814369.507667700 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  93 > case "$string" in
+ 1616814369.517962900 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  173 > rvm_ruby_interpreter=ruby
+ 1616814369.533393100 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  91 > for string in ${strings[@]}
+ 1616814369.541145700 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  93 > case "$string" in
+ 1616814369.550726700 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  101 > rvm_ruby_version=2.6.6
+ 1616814369.562369600 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  102 > rvm_ruby_revision=
+ 1616814369.571271100 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  103 > rvm_ruby_tag=
+ 1616814369.580263500 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  187 > [[ -z ruby ]]
+ 1616814369.591381200 /scripts/functions/selector_parse : __rvm_ruby_string_parse_()  197 > true
+ 1616814369.603302200 /scripts/functions/selector_parse : __rvm_ruby_string_parse()  23 > [[ -z ruby ]]
+ 1616814369.614274500 /scripts/functions/selector : __rvm_ruby_string()  68 > __rvm_ruby_string_find
+ 1616814369.622891200 /scripts/functions/selector : __rvm_ruby_string_find()  2 > __rvm_ruby_string_installed
+ 1616814369.633849000 /scripts/functions/selector : __rvm_ruby_string_installed()  1 > typeset __ruby_inst_dir=/home/jeremy/.rvm/rubies/ruby-2.6.6
+ 1616814369.642777300 /scripts/functions/selector : __rvm_ruby_string_installed()  2 > [[ -n '' ]]
+ 1616814369.657961400 /scripts/functions/selector : __rvm_ruby_string_installed()  7 > [[ -n ruby ]]
+ 1616814369.668400800 /scripts/functions/selector : __rvm_ruby_string_installed()  7 > [[ -n ruby-2.6.6 ]]
+ 1616814369.674812100 /scripts/functions/selector : __rvm_ruby_string_installed()  7 > [[ -d /home/jeremy/.rvm/rubies/ruby-2.6.6 ]]
+ 1616814369.684791600 /scripts/functions/selector : __rvm_ruby_string_installed()  10 > [[ -z '' ]]
+ 1616814369.691664000 /scripts/functions/selector : __rvm_ruby_string_find()  4 > true
+ 1616814369.707931200 /scripts/functions/selector : __rvm_ruby_string_find()  19 > [[ -n '' ]]
+ 1616814369.719461100 /scripts/functions/selector : __rvm_ruby_string()  71 > detected_rvm_ruby_name=
+ 1616814369.728556200 /scripts/functions/selector : __rvm_ruby_string()  73 > rvm_ruby_name=
+ 1616814369.736981500 /scripts/functions/selector : __rvm_ruby_string()  74 > true
+ 1616814369.750750000 /scripts/functions/selector : __rvm_select()  6 > __rvm_select_after_parse
+ 1616814369.758495800 /scripts/functions/selector : __rvm_select_after_parse()  1 > __rvm_select_interpreter_variables
+ 1616814369.767901700 /scripts/functions/selector : __rvm_select_interpreter_variables()  1 > rvm_archive_extension=tar.gz
+ 1616814369.776064900 /scripts/functions/selector : __rvm_select_interpreter_variables()  3 > [[ -z ruby ]]
+ 1616814369.784326600 /scripts/functions/selector : __rvm_select_interpreter_variables()  7 > rvm_ruby_interpreter=ruby
+ 1616814369.793228900 /scripts/functions/selector : __rvm_select_interpreter_variables()  10 > is_a_function __rvm_select_interpreter_ruby
+ 1616814369.802235000 /scripts/functions/support : is_a_function()  1 > typeset -f __rvm_select_interpreter_ruby
+ 1616814369.816689300 /scripts/functions/selector : __rvm_select_interpreter_variables()  12 > __rvm_select_interpreter_ruby
+ 1616814369.826237100 /scripts/functions/selector_interpreters : __rvm_select_interpreter_ruby()  2 > [[ '' == \p\0 ]]
